Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-04-26,06:43:00,1.11,0.358,241.86,5.2,0.0,1.0,11.0
2007-04-17,11:05:00,1.444,0.328,238.53,6.2,0.0,2.0,17.0
2008-09-14,16:58:00,0.482,0.054,240.29,2.2,0.0,0.0,1.0
2009-01-22,04:32:00,1.514,0.08,246.9,6.0,0.0,0.0,19.0
2007-09-21,14:53:00,0.36,0.332,241.07,2.0,0.0,1.0,0.0
2008-06-06,20:43:00,3.154,0.324,238.05,13.6,1.0,0.0,18.0
2008-04-09,20:34:00,0.644,0.1,234.52,2.8,0.0,0.0,1.0
2009-10-18,20:48:00,1.83,0.0,241.84,7.6,0.0,0.0,0.0
2010-11-02,13:20:00,1.49,0.104,244.99,6.0,0.0,0.0,19.0
2010-11-20,13:52:00,1.396,0.054,235.25,5.8,1.0,0.0,17.0
2007-09-29,10:35:00,1.438,0.186,239.49,6.0,0.0,0.0,17.0
2009-05-07,06:23:00,0.278,0.16,242.71,1.4,0.0,1.0,0.0
2010-04-24,15:34:00,1.564,0.05,240.97,6.4,0.0,1.0,19.0
2008-11-07,08:14:00,1.942,0.106,239.93,8.0,0.0,2.0,18.0
2008-12-18,21:52:00,1.784,0.0,240.8,7.4,0.0,0.0,0.0
2007-11-19,11:48:00,1.428,0.176,239.67,6.0,0.0,1.0,17.0
2010-08-08,05:31:00,0.954,0.338,241.23,4.2,0.0,0.0,13.0
2010-01-24,02:27:00,0.388,0.112,245.69,1.6,0.0,0.0,1.0
2008-09-09,03:15:00,0.342,0.23,239.31,1.6,0.0,1.0,0.0
2010-01-15,07:55:00,1.518,0.08,242.63,6.2,0.0,0.0,19.0
2007-08-18,15:55:00,0.282,0.234,240.69,1.4,0.0,0.0,0.0
2008-11-28,09:58:00,1.276,0.062,241.05,5.2,0.0,0.0,18.0
2009-06-12,13:59:00,2.808,0.1,240.71,12.0,0.0,30.0,1.0
2008-12-17,12:00:00,1.806,0.354,243.87,7.4,0.0,2.0,19.0
2008-04-06,21:33:00,2.086,0.0,235.04,9.0,0.0,0.0,0.0
2007-06-17,00:54:00,0.816,0.078,236.3,3.4,0.0,1.0,0.0
2008-11-16,04:19:00,0.246,0.0,244.4,1.0,0.0,0.0,0.0
2010-06-26,14:42:00,0.32,0.228,242.56,1.6,0.0,0.0,0.0
2007-02-19,08:18:00,1.378,0.068,236.77,5.8,0.0,0.0,17.0
2008-01-21,18:16:00,1.572,0.16,234.09,6.8,0.0,1.0,0.0
2007-05-14,11:43:00,0.456,0.406,235.6,2.6,0.0,0.0,0.0
2010-05-23,13:48:00,1.678,0.108,238.82,7.0,0.0,2.0,18.0
2008-12-04,10:40:00,0.41,0.0,242.2,1.6,1.0,0.0,1.0
2009-08-26,12:25:00,0.252,0.152,242.21,1.2,0.0,1.0,1.0
2007-10-06,01:42:00,0.246,0.088,239.22,1.0,0.0,0.0,0.0
2007-06-16,00:21:00,0.346,0.252,241.09,1.6,0.0,1.0,0.0
2009-11-11,05:07:00,0.432,0.248,246.29,2.0,0.0,0.0,1.0
2009-09-22,08:12:00,1.562,0.228,240.0,6.6,0.0,1.0,18.0
2010-07-21,22:46:00,1.8,0.06,244.16,7.4,0.0,0.0,19.0
2007-06-20,18:42:00,0.196,0.114,244.42,1.0,0.0,0.0,0.0
2008-10-01,22:18:00,1.228,0.0,239.56,5.2,0.0,0.0,0.0
2008-01-27,22:57:00,1.094,0.174,242.33,4.6,0.0,0.0,0.0
2007-07-06,16:25:00,0.826,0.168,235.57,3.6,0.0,0.0,0.0
2007-07-09,19:56:00,4.108,0.404,234.97,17.6,0.0,0.0,18.0
2009-10-10,09:57:00,1.334,0.0,239.78,5.6,0.0,0.0,19.0
2010-07-05,09:11:00,3.544,0.208,230.55,15.4,35.0,2.0,17.0
2009-03-20,04:02:00,0.294,0.066,242.83,1.2,0.0,0.0,0.0
2009-05-17,20:22:00,1.786,0.166,237.05,7.6,1.0,0.0,18.0
2008-02-01,06:25:00,0.398,0.124,244.78,1.8,0.0,0.0,0.0
2008-12-05,11:29:00,1.99,0.104,239.99,8.4,1.0,0.0,19.0
2009-08-19,04:57:00,0.244,0.12,241.45,1.0,0.0,0.0,0.0
2008-12-23,12:20:00,1.378,0.0,239.02,5.8,0.0,0.0,17.0
2008-11-13,14:43:00,0.452,0.214,243.97,2.0,0.0,1.0,0.0
2010-02-20,08:26:00,1.61,0.062,240.02,6.6,0.0,0.0,19.0
2007-06-12,13:45:00,1.446,0.0,238.4,6.0,0.0,0.0,17.0
2010-03-04,04:22:00,0.28,0.0,245.41,1.2,0.0,0.0,1.0
2008-12-06,07:14:00,1.398,0.208,239.07,5.8,1.0,1.0,18.0
2010-01-16,02:47:00,0.37,0.132,245.1,1.6,0.0,0.0,1.0
2008-01-05,20:24:00,0.406,0.214,240.63,1.8,0.0,0.0,1.0
2008-06-01,08:38:00,1.742,0.256,243.53,7.2,0.0,1.0,18.0
2009-07-26,03:12:00,0.224,0.12,244.27,1.0,0.0,0.0,1.0
2007-07-03,09:35:00,1.766,0.068,236.43,7.4,0.0,2.0,17.0
2007-06-21,05:32:00,0.186,0.08,241.32,0.8,0.0,0.0,0.0
2007-11-24,19:45:00,0.216,0.0,239.08,1.0,0.0,0.0,0.0
2010-03-22,19:14:00,1.032,0.104,240.19,4.4,0.0,1.0,0.0
2008-08-17,02:47:00,0.084,0.0,243.87,0.2,0.0,0.0,1.0
2007-12-27,19:43:00,7.61,0.252,230.87,33.0,36.0,35.0,16.0
2009-10-11,20:26:00,1.388,0.138,240.08,5.8,1.0,0.0,1.0
2009-09-30,15:35:00,4.69,0.1,237.24,19.6,0.0,73.0,1.0
2008-07-20,15:51:00,0.144,0.0,240.21,0.6,0.0,0.0,1.0
2008-05-02,05:46:00,1.36,0.0,241.72,5.6,0.0,0.0,18.0
2009-02-28,15:44:00,0.462,0.228,246.86,2.2,0.0,0.0,0.0
2009-11-13,01:02:00,0.81,0.138,242.96,3.4,0.0,0.0,11.0
2009-01-28,13:03:00,2.068,0.0,242.76,8.4,0.0,0.0,18.0
2007-06-06,05:32:00,0.432,0.294,236.52,2.2,0.0,1.0,0.0
2008-06-17,11:04:00,0.112,0.0,240.68,0.8,0.0,0.0,1.0
2010-01-20,05:21:00,0.266,0.0,245.58,1.0,0.0,0.0,1.0
2007-08-11,13:13:00,0.266,0.0,241.9,1.2,0.0,0.0,0.0
2008-05-22,23:11:00,1.73,0.124,241.92,7.0,0.0,0.0,19.0
2010-02-13,22:10:00,1.488,0.074,240.33,6.2,0.0,0.0,19.0
2010-10-13,23:55:00,0.48,0.19,244.17,2.2,0.0,0.0,0.0
2010-11-23,13:51:00,0.408,0.076,241.57,1.6,1.0,0.0,0.0
2010-09-02,00:36:00,1.446,0.0,244.25,5.8,0.0,0.0,19.0
2009-01-28,13:40:00,2.05,0.0,243.79,8.4,0.0,2.0,18.0
2007-12-20,09:47:00,1.466,0.182,241.41,6.0,0.0,0.0,18.0
2009-01-04,12:24:00,0.326,0.112,243.55,1.4,0.0,0.0,0.0
2008-10-12,15:14:00,3.004,0.258,243.52,12.6,0.0,24.0,19.0
2010-08-28,23:44:00,0.19,0.0,244.18,0.8,0.0,0.0,0.0
2009-10-18,18:13:00,1.8,0.088,238.04,7.4,0.0,0.0,18.0
2007-03-20,12:11:00,1.664,0.186,240.46,7.0,0.0,1.0,18.0
2010-06-14,00:09:00,0.478,0.364,246.3,2.6,0.0,1.0,1.0
2009-07-19,05:12:00,0.326,0.0,244.34,1.2,0.0,0.0,1.0
2007-03-02,14:06:00,4.046,0.274,240.76,17.2,1.0,29.0,18.0
2010-04-05,17:16:00,0.338,0.1,237.37,1.4,0.0,0.0,0.0
2008-06-21,04:07:00,0.158,0.0,240.78,0.8,0.0,1.0,0.0
2009-02-03,07:16:00,1.79,0.11,241.91,7.4,0.0,0.0,18.0
2007-10-26,13:20:00,0.528,0.084,239.53,2.4,0.0,0.0,0.0
2010-11-16,13:39:00,0.414,0.202,241.76,1.8,0.0,1.0,0.0
2008-01-19,20:31:00,2.378,0.0,236.59,10.0,0.0,0.0,17.0
2009-06-28,10:57:00,1.44,0.224,238.9,6.0,0.0,0.0,18.0
2007-01-06,16:59:00,0.312,0.094,236.3,1.4,0.0,0.0,0.0
2010-04-05,02:30:00,0.338,0.098,236.28,1.4,0.0,0.0,1.0
2009-10-18,04:49:00,0.302,0.048,241.69,1.2,0.0,0.0,1.0
2010-12-10,23:05:00,1.008,0.048,246.56,4.0,0.0,1.0,1.0
2010-10-22,11:57:00,1.304,0.068,239.37,5.4,0.0,0.0,18.0
2007-12-25,10:44:00,2.528,0.106,243.12,10.4,0.0,0.0,18.0
2009-10-09,09:52:00,1.188,0.0,238.7,4.8,0.0,0.0,18.0
2010-09-01,00:58:00,0.344,0.132,247.89,1.4,0.0,0.0,1.0
2009-09-07,19:22:00,0.44,0.354,241.74,2.4,0.0,2.0,0.0
2008-03-13,14:17:00,0.306,0.092,243.11,1.2,0.0,0.0,0.0
2010-02-10,09:10:00,0.294,0.072,239.31,1.4,0.0,0.0,1.0
2009-07-06,12:22:00,0.624,0.202,239.33,2.8,0.0,0.0,0.0
2008-01-18,12:41:00,1.542,0.178,238.81,6.4,0.0,0.0,18.0
2007-09-12,06:15:00,0.306,0.092,241.55,1.2,0.0,0.0,0.0
2007-05-15,05:58:00,0.27,0.048,238.22,1.2,0.0,0.0,0.0
2007-06-10,13:11:00,0.636,0.316,238.48,3.0,0.0,0.0,0.0
2008-08-06,21:07:00,1.236,0.384,240.65,5.4,0.0,1.0,1.0
2007-01-02,05:09:00,0.222,0.0,240.92,1.0,0.0,0.0,0.0
2008-09-29,21:22:00,2.27,0.0,240.0,9.4,2.0,0.0,1.0
2007-04-12,14:58:00,1.42,0.108,244.09,5.8,0.0,1.0,18.0
2009-09-28,16:01:00,0.126,0.0,241.95,0.4,0.0,0.0,1.0
2010-03-19,12:45:00,1.446,0.216,240.11,6.0,0.0,1.0,18.0
2007-04-24,04:46:00,0.166,0.0,237.01,0.8,0.0,0.0,0.0
2008-09-29,19:05:00,0.702,0.116,237.89,3.0,0.0,1.0,1.0
2010-06-07,16:11:00,0.61,0.054,240.95,2.4,0.0,1.0,0.0
2008-05-08,17:44:00,0.184,0.146,238.72,0.8,0.0,0.0,0.0
2007-08-29,02:00:00,0.114,0.0,241.04,0.4,0.0,0.0,0.0
2007-03-29,05:31:00,1.37,0.102,239.52,5.6,0.0,0.0,18.0
2007-10-23,21:01:00,3.89,0.184,237.29,16.6,0.0,0.0,17.0
2007-03-09,00:57:00,0.324,0.212,242.07,1.6,0.0,0.0,0.0
2010-09-17,12:11:00,1.008,0.052,243.81,5.2,0.0,0.0,0.0
2010-10-26,22:35:00,0.406,0.202,245.7,1.8,0.0,1.0,1.0
2010-07-14,13:43:00,1.292,0.192,241.61,5.4,0.0,1.0,0.0
2008-02-19,06:05:00,0.368,0.124,245.52,1.6,0.0,0.0,0.0
2008-01-24,17:01:00,0.496,0.094,240.86,2.4,0.0,0.0,0.0
2007-09-27,22:33:00,1.928,0.0,243.82,8.0,0.0,0.0,0.0
2007-11-08,05:31:00,0.146,0.0,235.69,0.6,0.0,1.0,0.0
2007-11-21,14:49:00,0.388,0.202,241.55,1.8,0.0,0.0,0.0
2008-02-20,06:19:00,0.24,0.0,244.4,1.0,0.0,0.0,0.0
2006-12-31,22:01:00,2.632,0.326,236.71,11.2,0.0,1.0,0.0
2007-01-15,18:50:00,1.348,0.0,239.52,5.6,0.0,0.0,18.0
2010-07-20,11:58:00,0.336,0.238,241.86,1.6,0.0,2.0,1.0
2008-01-29,10:27:00,1.466,0.05,240.33,6.2,0.0,0.0,18.0
2009-01-11,11:53:00,1.502,0.088,240.08,6.2,0.0,0.0,19.0
2007-09-19,11:26:00,0.266,0.152,239.2,1.4,0.0,0.0,0.0
2010-05-07,02:31:00,0.29,0.138,241.49,1.4,0.0,0.0,0.0
2008-02-24,20:18:00,0.366,0.19,238.04,1.6,0.0,1.0,0.0
2010-01-05,04:51:00,0.408,0.202,241.95,1.8,0.0,0.0,0.0
2008-10-06,18:44:00,0.276,0.16,241.73,1.4,0.0,2.0,1.0
2008-07-15,08:14:00,1.848,0.274,238.29,7.8,0.0,0.0,18.0
2010-06-11,09:07:00,1.446,0.052,237.71,6.0,1.0,0.0,17.0
2008-06-30,02:06:00,0.902,0.218,238.11,3.8,0.0,0.0,12.0
2008-07-03,14:37:00,1.602,0.0,244.04,6.6,0.0,0.0,18.0
2007-01-30,05:15:00,0.242,0.0,244.1,1.0,0.0,0.0,0.0
2007-08-03,17:30:00,0.364,0.174,242.73,1.6,0.0,1.0,0.0
2010-10-07,08:47:00,0.4,0.198,242.75,1.8,0.0,0.0,0.0
2010-08-24,11:57:00,0.348,0.222,241.25,1.6,0.0,1.0,1.0
2007-11-16,14:36:00,1.478,0.096,240.17,6.2,0.0,0.0,17.0
2010-01-09,00:37:00,0.214,0.0,240.93,1.0,0.0,1.0,1.0
2008-02-23,03:05:00,0.222,0.0,242.11,1.0,0.0,0.0,0.0
2007-01-09,03:32:00,0.278,0.246,240.18,1.4,0.0,1.0,0.0
2009-09-28,09:35:00,1.428,0.264,241.91,6.0,0.0,0.0,18.0
2008-01-01,14:23:00,1.468,0.0,241.95,6.0,0.0,0.0,18.0
2009-01-01,01:26:00,0.472,0.072,242.23,2.2,0.0,0.0,0.0
2009-01-18,16:13:00,2.372,0.282,244.32,9.8,0.0,2.0,19.0
2008-04-30,10:59:00,1.376,0.086,238.9,5.6,0.0,0.0,19.0
2009-08-27,22:39:00,0.736,0.136,244.07,3.0,0.0,0.0,1.0
2010-08-29,20:20:00,1.53,0.064,237.27,6.4,0.0,0.0,18.0
2007-04-01,19:43:00,3.486,0.152,235.69,15.4,0.0,0.0,17.0
2010-09-16,02:09:00,0.146,0.0,240.42,0.6,0.0,0.0,1.0
2007-02-05,00:48:00,0.47,0.178,237.02,2.2,0.0,0.0,0.0
2009-12-20,22:52:00,1.76,0.368,246.43,7.2,0.0,1.0,0.0
2007-02-28,02:08:00,0.414,0.256,246.08,2.0,0.0,0.0,0.0
2008-09-09,11:08:00,0.146,0.0,239.53,0.6,0.0,0.0,0.0
2010-05-10,11:48:00,1.714,0.118,239.42,7.0,0.0,1.0,18.0
2010-10-19,10:48:00,0.376,0.092,243.01,1.6,0.0,0.0,1.0
2009-11-03,00:23:00,0.25,0.0,243.56,1.0,0.0,0.0,0.0
2008-12-19,09:59:00,1.476,0.176,239.4,6.2,0.0,0.0,17.0
2008-08-17,02:35:00,0.176,0.154,241.66,0.8,0.0,0.0,1.0
2009-09-18,15:39:00,0.218,0.092,243.43,1.0,0.0,1.0,1.0
2010-05-14,09:00:00,4.146,0.286,237.24,17.4,38.0,1.0,18.0
2009-09-11,10:53:00,0.34,0.158,245.31,1.4,0.0,0.0,1.0
2007-04-01,16:24:00,4.144,0.41,239.48,17.4,0.0,38.0,17.0
2010-09-14,15:40:00,0.34,0.08,241.26,1.6,0.0,0.0,1.0
2008-05-18,17:17:00,0.378,0.264,239.4,2.0,0.0,1.0,1.0
2007-11-01,15:03:00,0.344,0.192,244.23,1.6,0.0,0.0,0.0
2007-08-26,12:41:00,2.414,0.262,238.05,11.2,9.0,0.0,18.0
2010-11-22,17:41:00,0.558,0.056,237.4,2.4,0.0,0.0,0.0
2008-03-09,02:33:00,0.352,0.226,239.24,1.8,0.0,1.0,1.0
2009-04-20,13:09:00,1.5,0.222,241.49,6.2,0.0,1.0,19.0
2008-05-01,11:56:00,1.462,0.046,235.61,6.2,0.0,0.0,17.0
2009-03-03,09:17:00,1.51,0.116,242.62,6.2,1.0,0.0,18.0
2008-09-26,18:03:00,0.224,0.104,242.82,1.0,0.0,0.0,0.0
2007-07-26,07:56:00,1.762,0.076,232.77,7.6,0.0,0.0,16.0
2007-06-24,05:17:00,0.138,0.0,242.24,0.6,0.0,0.0,0.0
2010-11-08,02:33:00,0.26,0.118,240.78,1.2,0.0,0.0,1.0
2009-01-10,16:55:00,0.87,0.27,244.2,3.6,0.0,0.0,12.0
2009-08-19,21:44:00,0.232,0.1,243.5,1.2,0.0,0.0,1.0
2009-11-29,13:03:00,0.328,0.0,245.64,1.4,0.0,0.0,0.0
2008-05-02,03:46:00,0.304,0.082,242.98,1.2,0.0,2.0,0.0
2008-07-11,23:01:00,2.654,0.142,237.39,11.2,38.0,1.0,0.0
2007-12-23,07:37:00,0.23,0.0,246.41,1.0,0.0,0.0,0.0
2008-05-31,10:37:00,0.476,0.082,238.67,2.4,0.0,0.0,1.0
2007-06-02,23:18:00,0.236,0.0,245.08,1.0,0.0,0.0,0.0
2010-07-30,08:33:00,0.468,0.106,239.9,2.0,0.0,0.0,1.0
2009-03-03,02:50:00,1.382,0.058,245.93,5.6,0.0,0.0,19.0
2008-01-07,06:40:00,0.276,0.212,240.64,1.4,0.0,1.0,1.0
2010-07-23,09:32:00,1.374,0.214,237.61,5.8,0.0,2.0,18.0
2010-06-08,05:49:00,0.34,0.242,241.38,1.6,0.0,2.0,1.0
2010-08-01,18:41:00,1.806,0.0,240.81,7.4,0.0,0.0,1.0
2008-05-02,21:23:00,2.07,0.096,238.08,8.6,0.0,0.0,0.0
2007-03-29,07:28:00,2.054,0.154,236.73,8.6,0.0,0.0,17.0
2009-07-10,14:59:00,0.372,0.062,242.37,1.6,0.0,2.0,0.0
2010-02-03,07:39:00,0.47,0.0,239.02,2.0,0.0,0.0,0.0
2009-02-09,04:58:00,0.378,0.234,242.76,1.8,0.0,1.0,1.0
2010-01-16,11:05:00,2.098,0.118,240.24,8.6,0.0,0.0,18.0
2010-05-31,02:33:00,0.336,0.0,242.33,1.8,0.0,0.0,4.0
2008-10-04,09:57:00,1.412,0.076,241.96,5.8,0.0,0.0,19.0
2007-01-10,16:41:00,2.542,0.168,236.46,10.6,0.0,36.0,0.0
2008-09-04,00:20:00,1.498,0.208,242.23,6.2,0.0,0.0,18.0
2007-12-21,23:13:00,0.35,0.106,244.79,1.4,0.0,0.0,0.0
2010-09-18,21:33:00,1.562,0.0,243.06,6.4,0.0,1.0,19.0
2007-03-14,19:57:00,4.524,0.21,231.47,19.4,36.0,0.0,0.0
2007-07-06,10:32:00,0.252,0.082,233.16,1.0,0.0,1.0,0.0
2008-10-11,09:16:00,1.836,0.0,238.44,7.6,0.0,0.0,18.0
2007-05-18,15:00:00,3.542,0.0,234.01,15.0,37.0,0.0,17.0
2010-06-18,09:06:00,1.38,0.0,236.78,5.8,1.0,0.0,18.0
2010-10-14,12:05:00,0.296,0.064,242.69,1.2,0.0,0.0,0.0
2008-09-10,01:06:00,0.348,0.11,241.15,1.4,0.0,0.0,1.0
2007-07-14,05:06:00,0.226,0.1,240.36,1.0,0.0,0.0,0.0
2008-12-13,23:12:00,0.692,0.076,244.16,2.8,0.0,0.0,0.0
2007-07-31,10:26:00,1.164,0.068,232.04,5.0,0.0,0.0,17.0
2009-09-24,08:10:00,1.512,0.086,237.08,6.4,0.0,0.0,18.0
2007-04-01,21:44:00,0.382,0.12,237.94,1.6,0.0,0.0,0.0
2007-12-06,08:23:00,0.382,0.104,240.7,1.8,0.0,1.0,0.0
2006-12-28,12:50:00,0.218,0.0,240.06,1.0,0.0,0.0,0.0
2009-09-07,03:26:00,0.324,0.19,242.54,1.6,0.0,1.0,0.0
2007-03-05,14:31:00,0.306,0.204,234.26,1.6,0.0,0.0,0.0
2009-04-15,07:25:00,1.886,0.306,241.26,7.8,0.0,0.0,19.0
2009-12-10,07:31:00,2.414,0.054,237.96,10.0,0.0,0.0,18.0
2010-08-07,11:29:00,0.694,0.304,238.08,3.4,0.0,2.0,8.0
2008-06-23,03:28:00,0.254,0.114,239.79,1.2,0.0,0.0,1.0
2008-10-11,23:50:00,0.852,0.0,242.94,3.6,0.0,0.0,0.0
2010-03-15,06:20:00,0.354,0.132,245.63,1.4,0.0,0.0,0.0
2008-04-26,08:27:00,0.414,0.238,242.39,1.8,0.0,2.0,0.0
2007-12-22,11:30:00,1.288,0.05,237.92,5.4,0.0,0.0,17.0
2008-11-11,16:08:00,1.58,0.098,240.48,6.6,0.0,1.0,17.0
2008-05-27,11:41:00,0.418,0.102,238.15,2.0,0.0,1.0,1.0
2010-09-24,04:24:00,0.216,0.048,239.23,0.8,0.0,0.0,0.0
2007-06-13,10:29:00,0.112,0.0,239.61,0.4,0.0,0.0,0.0
2007-11-08,06:23:00,0.128,0.0,235.12,0.6,0.0,0.0,0.0
2010-08-28,03:30:00,0.272,0.112,243.38,1.2,0.0,0.0,1.0
2009-07-27,07:54:00,0.234,0.132,243.03,1.0,0.0,2.0,0.0
2010-02-03,17:39:00,0.266,0.0,242.96,1.0,0.0,0.0,1.0
2008-03-24,01:36:00,0.552,0.206,243.74,2.4,0.0,1.0,0.0
2009-11-19,00:32:00,0.428,0.252,246.72,2.0,0.0,1.0,1.0
2007-03-11,20:59:00,0.298,0.106,239.99,1.2,0.0,0.0,0.0
2008-06-17,12:17:00,0.274,0.076,238.54,1.2,0.0,0.0,0.0
2009-09-04,10:48:00,1.622,0.144,238.52,6.8,0.0,0.0,18.0
2008-10-29,01:22:00,2.132,0.068,238.78,8.8,0.0,0.0,0.0
2009-07-03,21:25:00,0.456,0.076,242.52,2.0,0.0,0.0,0.0
2008-01-13,01:34:00,3.726,0.072,238.65,15.6,0.0,0.0,18.0
2007-03-17,03:39:00,0.396,0.212,240.35,1.8,0.0,2.0,0.0
2009-07-29,23:15:00,1.37,0.2,240.85,5.6,0.0,1.0,18.0
2009-02-26,08:04:00,1.63,0.048,242.79,6.8,0.0,0.0,18.0
2010-06-15,02:21:00,0.25,0.096,241.05,1.0,0.0,1.0,1.0
2009-01-27,18:02:00,0.552,0.046,242.33,2.4,0.0,0.0,0.0
2010-02-27,04:54:00,0.252,0.054,243.49,1.0,0.0,0.0,1.0
2008-07-17,07:28:00,1.23,0.0,240.17,5.0,0.0,0.0,19.0
2009-01-22,18:40:00,1.462,0.076,241.03,6.0,0.0,0.0,0.0
2007-01-08,23:51:00,0.104,0.0,236.92,0.4,0.0,0.0,0.0
2010-11-18,09:12:00,1.408,0.048,242.38,5.8,0.0,0.0,18.0
2009-07-10,06:44:00,2.24,0.262,240.74,9.2,0.0,0.0,18.0
2007-08-08,17:57:00,0.244,0.1,238.39,1.2,0.0,0.0,0.0
2007-12-31,20:34:00,1.658,0.18,237.91,7.0,0.0,1.0,17.0
2007-12-26,14:07:00,1.788,0.204,242.66,7.4,0.0,0.0,18.0
2007-08-17,08:54:00,1.312,0.216,238.84,5.4,0.0,0.0,18.0
2008-08-04,00:12:00,0.286,0.0,244.69,1.2,0.0,0.0,0.0
2010-04-13,08:09:00,1.838,0.206,241.06,7.6,0.0,1.0,19.0
2009-09-05,13:45:00,0.648,0.212,239.93,3.0,1.0,1.0,1.0
2007-11-23,14:46:00,1.362,0.0,244.47,5.6,0.0,0.0,18.0
2010-11-01,11:26:00,1.454,0.088,241.72,6.0,0.0,0.0,19.0
2008-08-27,18:58:00,0.08,0.0,240.74,0.2,0.0,0.0,1.0
2007-01-04,10:27:00,1.962,0.08,238.82,8.2,0.0,0.0,17.0
2008-05-06,09:36:00,1.32,0.184,232.81,5.6,0.0,0.0,17.0
2010-05-22,01:33:00,0.41,0.094,240.51,1.8,0.0,1.0,0.0
2008-07-03,17:04:00,1.028,0.1,241.47,4.4,0.0,0.0,0.0
2007-01-01,01:55:00,2.474,0.0,241.46,10.2,0.0,0.0,0.0
2008-10-06,23:05:00,0.362,0.268,243.46,1.8,0.0,2.0,1.0
2007-08-10,12:40:00,0.334,0.058,238.08,1.6,0.0,0.0,0.0
2007-02-15,01:33:00,0.254,0.0,242.81,1.0,0.0,0.0,0.0
2008-05-24,12:31:00,0.622,0.334,240.74,3.0,0.0,0.0,1.0
2009-10-29,14:00:00,0.624,0.252,243.0,2.8,0.0,2.0,1.0
2009-01-26,11:06:00,0.324,0.054,243.23,1.6,0.0,0.0,0.0
2009-12-26,20:49:00,2.208,0.078,239.7,9.2,0.0,0.0,18.0
2009-01-20,00:09:00,0.406,0.19,245.92,1.8,0.0,0.0,0.0
2007-09-22,00:12:00,0.13,0.0,243.19,0.6,0.0,0.0,0.0
2007-12-23,12:22:00,0.522,0.098,243.2,2.2,0.0,1.0,0.0
2009-08-11,23:00:00,1.44,0.124,246.58,5.8,0.0,0.0,20.0
2007-07-30,06:53:00,1.226,0.108,236.59,5.2,0.0,0.0,17.0
2007-08-19,16:12:00,4.924,0.482,234.58,21.0,1.0,36.0,17.0
2010-12-03,06:25:00,0.504,0.39,246.89,2.6,0.0,1.0,0.0
2009-06-19,15:42:00,0.326,0.22,241.83,1.6,0.0,0.0,1.0
2009-02-24,18:47:00,1.29,0.0,241.57,5.2,0.0,0.0,18.0
2010-10-29,17:28:00,0.448,0.07,245.27,1.8,0.0,1.0,0.0
2008-05-29,23:10:00,1.132,0.198,242.81,4.8,0.0,0.0,0.0
2008-04-09,07:52:00,0.692,0.214,238.63,3.0,0.0,0.0,1.0
2007-06-25,15:15:00,0.218,0.11,242.45,1.0,0.0,0.0,0.0
2009-07-02,04:09:00,0.296,0.096,248.55,1.2,0.0,2.0,0.0
2010-06-20,16:26:00,0.362,0.084,241.26,1.6,0.0,0.0,1.0
2009-09-29,16:41:00,1.21,0.264,242.01,5.0,0.0,2.0,12.0
2009-06-15,19:11:00,1.556,0.332,241.52,6.6,0.0,1.0,19.0
2009-10-31,01:19:00,0.292,0.072,240.8,1.2,0.0,0.0,1.0
2007-09-21,07:19:00,1.828,0.0,237.11,7.6,0.0,0.0,17.0
2008-03-30,19:08:00,4.93,0.55,234.77,21.2,38.0,0.0,0.0
2009-02-02,17:32:00,0.34,0.078,244.74,1.4,0.0,0.0,0.0
2010-10-29,10:52:00,0.428,0.252,247.51,2.0,0.0,1.0,1.0
2007-07-12,12:58:00,1.816,0.328,239.9,7.6,0.0,4.0,17.0
2008-10-12,13:51:00,1.578,0.0,242.91,6.4,0.0,0.0,18.0
2008-01-06,19:34:00,2.17,0.342,241.4,9.0,0.0,0.0,19.0
2010-05-19,11:10:00,1.366,0.0,241.71,5.6,0.0,0.0,19.0
2010-01-28,08:21:00,2.044,0.218,243.22,8.4,0.0,2.0,19.0
2008-04-07,00:25:00,0.322,0.25,240.82,1.6,0.0,2.0,0.0
2008-12-13,18:57:00,1.362,0.188,238.82,5.8,0.0,0.0,0.0
2009-02-24,07:31:00,2.374,0.0,241.67,9.8,0.0,0.0,18.0
2009-07-05,11:01:00,0.384,0.104,240.7,1.8,0.0,0.0,1.0
2008-08-20,11:25:00,0.18,0.16,243.68,1.0,0.0,0.0,1.0
2007-10-18,03:39:00,0.336,0.09,243.03,1.4,0.0,2.0,0.0
2007-05-19,03:11:00,0.384,0.178,235.6,1.8,0.0,0.0,0.0
2007-12-22,13:21:00,1.7,0.098,238.84,7.0,0.0,0.0,18.0
2007-02-04,08:44:00,1.876,0.306,238.53,7.8,0.0,1.0,18.0
2007-04-16,02:01:00,0.144,0.0,242.25,0.6,0.0,0.0,0.0
2008-12-20,23:36:00,1.638,0.0,243.62,6.6,0.0,0.0,18.0
2007-08-23,05:40:00,0.292,0.238,239.8,1.6,0.0,1.0,0.0
2010-11-05,08:43:00,2.492,0.134,239.58,10.4,1.0,0.0,28.0
2008-01-07,03:48:00,0.316,0.234,240.79,1.6,0.0,0.0,0.0
2007-09-28,17:50:00,0.646,0.546,237.09,3.6,0.0,0.0,0.0
2008-10-05,02:09:00,0.43,0.206,238.34,2.0,0.0,2.0,1.0
2009-03-28,14:14:00,0.596,0.41,243.14,3.0,0.0,0.0,0.0
