Global_active_power,Global_reactive_power,Voltage,Sub_metering_2,Sub_metering_3,Energy_consumption,day,month,hour,min
0.408,0.092,243.45,1.0,0.0,5.8,31.0,1.0,1.0,19
1.534,0.068,236.79,2.0,17.0,6.566666666666666,10.0,7.0,8.0,29
0.47,0.08,236.34,1.0,0.0,6.833333333333333,6.0,6.0,13.0,20
0.364,0.08,242.93,0.0,0.0,6.066666666666666,3.0,1.0,6.0,38
1.488,0.0,238.73,0.0,18.0,6.800000000000001,28.0,6.0,12.0,53
1.294,0.122,240.92,0.0,18.0,3.5666666666666664,8.0,2.0,6.0,11
0.266,0.064,234.43,2.0,0.0,2.4333333333333336,30.0,4.0,18.0,9
0.856,0.068,238.01,0.0,0.0,14.266666666666667,25.0,1.0,18.0,44
2.688,0.0,236.78,0.0,17.0,20.05,17.0,8.0,7.0,45
0.272,0.0,236.46,0.0,0.0,4.533333333333333,26.0,10.0,18.0,32
0.246,0.0,244.23,0.0,0.0,4.1,3.0,2.0,4.0,24
1.546,0.14,237.96,0.0,0.0,20.05,16.0,11.0,16.0,45
0.896,0.226,243.08,0.0,12.0,2.9333333333333336,24.0,6.0,20.0,33
3.002,0.122,242.21,0.0,18.0,20.05,14.0,2.0,6.0,44
0.388,0.202,237.8,1.0,0.0,5.466666666666667,4.0,3.0,6.0,17
0.67,0.0,241.47,0.0,1.0,10.166666666666666,16.0,6.0,5.0,36
0.184,0.0,241.47,0.0,1.0,2.066666666666667,25.0,8.0,1.0,44
0.25,0.0,242.79,0.0,1.0,3.166666666666667,26.0,3.0,0.0,27
2.416,0.376,243.58,1.0,19.0,20.05,12.0,12.0,6.0,41
0.348,0.106,243.79,0.0,0.0,5.8,29.0,5.0,1.0,18
1.494,0.11,245.27,0.0,18.0,6.899999999999999,16.0,12.0,15.0,47
0.274,0.208,239.91,1.0,0.0,3.5666666666666664,26.0,6.0,16.0,42
0.246,0.0,241.55,0.0,0.0,4.1,16.0,10.0,16.0,42
0.28,0.106,243.74,0.0,1.0,3.666666666666667,13.0,6.0,5.0,33
0.672,0.232,240.81,0.0,0.0,11.2,21.0,4.0,23.0,25
1.346,0.0,241.61,0.0,19.0,3.4333333333333336,3.0,5.0,8.0,0
0.328,0.108,243.51,1.0,1.0,3.466666666666667,11.0,2.0,16.0,44
0.234,0.096,240.95,2.0,1.0,0.8999999999999999,28.0,7.0,5.0,55
0.102,0.0,234.58,0.0,0.0,1.7,8.0,9.0,17.0,29
0.308,0.096,238.68,0.0,0.0,5.133333333333334,21.0,2.0,13.0,34
1.474,0.224,243.18,0.0,18.0,6.566666666666666,13.0,2.0,23.0,33
0.406,0.216,243.21,0.0,0.0,6.766666666666667,16.0,3.0,2.0,2
1.384,0.082,241.62,0.0,18.0,5.066666666666666,16.0,3.0,13.0,26
1.374,0.0,236.91,0.0,18.0,4.899999999999999,10.0,11.0,7.0,4
2.536,0.06,237.02,0.0,18.0,20.05,15.0,12.0,20.0,55
0.294,0.188,236.17,0.0,0.0,4.9,5.0,7.0,2.0,21
0.33,0.106,244.52,0.0,0.0,5.5,2.0,10.0,1.0,12
0.164,0.076,238.91,0.0,0.0,2.7333333333333334,20.0,6.0,5.0,12
0.492,0.226,242.08,0.0,1.0,7.199999999999999,3.0,2.0,11.0,50
1.562,0.0,239.76,0.0,18.0,8.033333333333335,6.0,1.0,12.0,16
0.34,0.114,243.07,1.0,0.0,4.666666666666667,15.0,11.0,23.0,29
1.37,0.092,241.83,0.0,0.0,20.05,11.0,6.0,2.0,13
0.738,0.276,242.38,1.0,0.0,11.3,1.0,1.0,4.0,28
0.216,0.106,236.89,0.0,0.0,3.6,20.0,7.0,7.0,5
1.34,0.0,238.08,0.0,17.0,5.333333333333332,22.0,3.0,10.0,29
0.322,0.092,242.75,0.0,0.0,5.366666666666666,5.0,3.0,18.0,19
0.312,0.078,243.64,0.0,0.0,5.2,14.0,11.0,6.0,31
1.406,0.0,244.75,0.0,18.0,4.433333333333334,14.0,3.0,9.0,38
0.228,0.136,242.68,0.0,1.0,2.8,7.0,12.0,21.0,13
1.364,0.066,239.34,1.0,19.0,2.7333333333333343,4.0,1.0,10.0,2
0.254,0.0,247.41,0.0,1.0,3.2333333333333334,13.0,12.0,7.0,23
0.252,0.258,241.88,0.0,1.0,3.2,26.0,8.0,16.0,57
0.408,0.064,242.09,0.0,0.0,6.8,18.0,2.0,21.0,3
1.434,0.102,241.53,0.0,19.0,4.899999999999999,3.0,9.0,9.0,49
0.224,0.054,242.1,0.0,1.0,2.7333333333333334,16.0,10.0,17.0,19
2.65,0.048,238.98,0.0,17.0,20.05,21.0,2.0,6.0,59
1.524,0.31,243.07,3.0,0.0,20.05,9.0,8.0,22.0,19
0.666,0.172,239.5,2.0,0.0,9.1,3.0,8.0,20.0,21
0.496,0.0,248.75,0.0,1.0,7.2666666666666675,12.0,8.0,16.0,15
1.412,0.09,240.56,0.0,17.0,6.533333333333335,19.0,11.0,11.0,17
0.254,0.12,240.46,0.0,0.0,4.233333333333333,19.0,4.0,11.0,1
0.338,0.116,240.27,0.0,0.0,5.633333333333334,8.0,11.0,0.0,58
1.4,0.234,241.25,0.0,19.0,4.333333333333332,26.0,7.0,7.0,9
0.382,0.104,244.41,0.0,1.0,5.366666666666666,18.0,5.0,23.0,59
0.702,0.212,241.1,0.0,8.0,3.6999999999999993,7.0,7.0,5.0,36
0.244,0.0,245.18,0.0,1.0,3.0666666666666664,29.0,4.0,22.0,36
0.746,0.162,244.59,1.0,0.0,11.433333333333334,17.0,2.0,1.0,10
2.43,0.184,239.2,0.0,18.0,20.05,25.0,1.0,20.0,42
0.212,0.118,242.23,1.0,1.0,1.5333333333333332,7.0,7.0,1.0,0
0.41,0.222,239.44,1.0,0.0,5.833333333333333,15.0,10.0,16.0,34
0.248,0.096,233.14999999999998,0.0,0.0,4.133333333333334,5.0,8.0,8.0,11
1.598,0.058,240.31,0.0,18.0,8.633333333333333,12.0,1.0,9.0,59
0.314,0.0,245.8,0.0,0.0,5.233333333333333,20.0,12.0,22.0,35
1.448,0.114,244.67,0.0,19.0,5.133333333333333,21.0,1.0,12.0,6
1.288,0.076,241.6,0.0,18.0,3.466666666666665,26.0,11.0,12.0,22
1.36,0.264,239.9,2.0,1.0,19.666666666666668,11.0,12.0,18.0,32
1.288,0.0,240.62,0.0,18.0,3.466666666666665,6.0,9.0,21.0,25
1.364,0.0,241.86,0.0,0.0,20.05,19.0,3.0,19.0,46
0.578,0.09,240.42,1.0,0.0,8.633333333333333,3.0,3.0,2.0,21
1.958,0.096,244.58,1.0,19.0,12.633333333333333,12.0,11.0,16.0,42
0.236,0.104,239.43,2.0,0.0,1.9333333333333331,17.0,7.0,14.0,11
1.144,0.0,233.77,0.0,0.0,19.066666666666666,29.0,12.0,20.0,59
1.442,0.118,242.0,0.0,18.0,6.033333333333335,29.0,12.0,13.0,52
3.3529999999999998,0.0,235.26,0.0,0.0,20.05,14.0,1.0,21.0,42
0.59,0.0,238.35,0.0,1.0,8.833333333333334,18.0,9.0,18.0,10
0.272,0.058,240.91,0.0,0.0,4.533333333333333,21.0,6.0,4.0,57
1.326,0.0,241.42,0.0,18.0,4.100000000000001,7.0,2.0,7.0,20
1.754,0.238,242.33,0.0,19.0,9.233333333333334,10.0,3.0,15.0,57
0.348,0.118,240.19,0.0,0.0,5.8,5.0,6.0,4.0,5
1.788,0.0,233.29,1.0,17.0,4.800000000000001,22.0,5.0,7.0,47
0.208,0.124,242.97,1.0,1.0,1.4666666666666668,13.0,7.0,14.0,54
3.3529999999999998,0.0,235.28,5.0,17.0,13.533333333333331,25.0,9.0,8.0,22
0.458,0.068,238.26,0.0,0.0,7.633333333333334,15.0,11.0,16.0,25
1.222,0.0,234.29,0.0,17.0,3.366666666666667,24.0,4.0,17.0,49
0.328,0.116,239.77,2.0,0.0,3.466666666666667,22.0,10.0,0.0,54
1.354,0.098,242.31,1.0,18.0,3.5666666666666664,24.0,6.0,9.0,14
0.082,0.0,242.92,0.0,0.0,1.3666666666666667,26.0,8.0,16.0,28
1.502,0.41300000000000003,240.08,0.0,0.0,20.05,6.0,9.0,13.0,25
2.332,0.072,238.73,0.0,18.0,20.05,23.0,10.0,7.0,43
0.158,0.0,240.31,0.0,1.0,1.6333333333333333,8.0,1.0,19.0,39
0.456,0.244,244.83,1.0,0.0,6.6,4.0,7.0,17.0,23
0.792,0.322,236.95,1.0,0.0,12.2,5.0,12.0,22.0,42
1.378,0.05,241.67,0.0,17.0,5.966666666666665,27.0,3.0,17.0,16
0.368,0.272,241.28,0.0,1.0,5.133333333333334,7.0,5.0,7.0,40
3.3529999999999998,0.41300000000000003,240.18,2.0,18.0,20.05,27.0,1.0,19.0,39
0.288,0.14,240.3,1.0,0.0,2.8,31.0,7.0,20.0,18
0.248,0.054,240.43,0.0,0.0,4.133333333333334,10.0,4.0,0.0,26
2.172,0.13,242.83,0.0,18.0,10.200000000000003,29.0,8.0,22.0,34
1.41,0.078,242.7,1.0,18.0,4.5,18.0,5.0,9.0,37
0.208,0.132,240.36,0.0,0.0,3.466666666666667,30.0,8.0,18.0,4
0.4,0.2,241.36,0.0,1.0,5.666666666666667,13.0,4.0,6.0,8
0.38,0.158,244.22,0.0,1.0,5.333333333333333,4.0,9.0,2.0,49
1.374,0.072,241.88,2.0,19.0,1.8999999999999986,28.0,11.0,8.0,12
1.296,0.0,242.9,0.0,18.0,3.6000000000000014,29.0,10.0,0.0,20
0.732,0.346,240.74,2.0,0.0,10.2,23.0,8.0,20.0,18
1.952,0.1,239.32,0.0,18.0,14.533333333333331,15.0,2.0,7.0,6
0.618,0.092,238.53,0.0,0.0,10.3,22.0,3.0,18.0,54
2.07,0.0,240.48,0.0,19.0,15.5,13.0,2.0,7.0,41
3.3529999999999998,0.084,236.08,1.0,17.0,20.05,3.0,7.0,21.0,26
1.416,0.314,244.9,2.0,1.0,20.05,29.0,4.0,23.0,0
2.554,0.116,235.24,5.0,1.0,4.56666666666667,25.0,5.0,16.0,13
2.122,0.0,242.33,0.0,19.0,16.366666666666667,10.0,2.0,6.0,50
0.192,0.148,239.55,0.0,0.0,3.2,17.0,8.0,12.0,54
0.304,0.218,242.34,1.0,1.0,3.0666666666666664,28.0,5.0,2.0,36
1.452,0.266,237.27,5.0,1.0,5.199999999999999,21.0,6.0,12.0,7
0.218,0.138,241.07,0.0,0.0,3.6333333333333333,13.0,6.0,4.0,42
1.968,0.0,237.82,0.0,17.0,15.799999999999997,13.0,1.0,7.0,4
2.748,0.0,238.57,0.0,18.0,20.05,18.0,4.0,22.0,20
0.252,0.122,243.34,0.0,1.0,3.2,30.0,7.0,16.0,56
0.886,0.096,244.95,0.0,10.0,4.7666666666666675,14.0,2.0,6.0,20
0.416,0.38,246.06,1.0,0.0,5.933333333333334,13.0,7.0,0.0,7
1.618,0.0,241.04,0.0,19.0,7.966666666666665,9.0,10.0,7.0,9
0.426,0.174,239.84,0.0,0.0,7.1,7.0,9.0,13.0,8
0.308,0.0,244.02,0.0,0.0,5.133333333333334,21.0,12.0,22.0,44
1.282,0.068,237.46,0.0,18.0,2.366666666666667,18.0,4.0,8.0,9
0.204,0.0,241.29,0.0,0.0,3.4,11.0,1.0,6.0,11
0.324,0.0,241.47,0.0,1.0,4.4,21.0,5.0,19.0,10
2.85,0.32,235.75,1.0,18.0,20.05,17.0,10.0,18.0,15
0.412,0.082,240.57,0.0,0.0,6.866666666666666,23.0,3.0,17.0,27
1.298,0.0,238.94,0.0,18.0,3.633333333333333,18.0,2.0,9.0,7
0.348,0.0,242.88,0.0,1.0,4.8,25.0,3.0,1.0,17
0.412,0.092,241.14,0.0,0.0,6.866666666666666,11.0,9.0,23.0,59
0.206,0.056,243.77,0.0,0.0,3.433333333333333,17.0,2.0,3.0,1
0.806,0.148,239.96,1.0,0.0,12.433333333333334,17.0,6.0,17.0,8
0.312,0.118,240.61,0.0,0.0,5.2,14.0,4.0,18.0,16
2.312,0.072,237.51,5.0,17.0,5.533333333333331,21.0,12.0,12.0,8
0.342,0.116,242.55,1.0,0.0,4.7,3.0,6.0,14.0,37
0.26,0.0,240.18,0.0,0.0,4.333333333333333,5.0,11.0,15.0,45
0.528,0.218,240.91,0.0,0.0,8.8,23.0,10.0,12.0,55
0.594,0.0,247.91,0.0,0.0,9.9,2.0,1.0,15.0,22
1.288,0.058,240.77,0.0,18.0,3.466666666666665,16.0,11.0,12.0,49
0.418,0.23,247.05,0.0,1.0,5.966666666666667,31.0,1.0,6.0,50
1.918,0.054,242.28,0.0,18.0,13.966666666666665,18.0,1.0,14.0,6
1.19,0.146,239.35,5.0,0.0,10.833333333333332,2.0,3.0,12.0,45
1.616,0.192,238.47,0.0,18.0,8.933333333333334,29.0,9.0,8.0,27
2.238,0.216,243.21,1.0,0.0,20.05,17.0,12.0,4.0,13
0.338,0.0,241.53,0.0,1.0,4.633333333333334,6.0,11.0,5.0,46
0.312,0.108,245.62,1.0,0.0,4.2,15.0,12.0,5.0,50
1.674,0.33,234.84,0.0,18.0,9.899999999999999,5.0,7.0,12.0,10
2.092,0.194,238.91,5.0,1.0,4.866666666666667,25.0,5.0,16.0,16
1.718,0.138,240.29,5.0,1.0,7.633333333333333,10.0,11.0,16.0,20
2.548,0.048,241.2,0.0,19.0,20.05,18.0,2.0,20.0,20
1.47,0.212,242.03,0.0,0.0,20.05,1.0,1.0,6.0,30
0.906,0.14,237.81,1.0,1.0,13.1,14.0,9.0,18.0,8
0.346,0.106,243.36,0.0,0.0,5.766666666666667,3.0,1.0,7.0,26
1.252,0.07,238.31,0.0,17.0,3.866666666666667,7.0,10.0,16.0,1
1.43,0.106,243.13,0.0,18.0,5.833333333333332,20.0,6.0,23.0,43
0.218,0.068,241.49,1.0,1.0,1.6333333333333333,18.0,9.0,15.0,16
2.966,0.322,238.1,0.0,17.0,20.05,22.0,12.0,21.0,46
1.764,0.214,237.44,1.0,0.0,20.05,3.0,10.0,19.0,32
0.986,0.276,237.36,0.0,1.0,14.433333333333334,17.0,5.0,20.0,59
3.03,0.164,238.85,0.0,18.0,20.05,25.0,11.0,19.0,36
0.992,0.0,247.67,5.0,1.0,4.533333333333335,25.0,11.0,14.0,33
0.298,0.076,245.5,2.0,0.0,2.966666666666667,12.0,9.0,4.0,40
0.402,0.206,243.19,2.0,0.0,4.7,4.0,3.0,6.0,16
3.3529999999999998,0.14,233.14999999999998,0.0,17.0,8.100000000000001,24.0,5.0,8.0,13
0.352,0.174,242.34,0.0,1.0,4.866666666666666,9.0,6.0,11.0,27
2.716,0.06,240.26,0.0,18.0,20.05,14.0,7.0,23.0,43
2.406,0.08,238.71,0.0,17.0,20.05,3.0,6.0,0.0,52
0.332,0.132,243.28,0.0,0.0,5.533333333333333,27.0,2.0,0.0,16
1.372,0.22,239.98,0.0,18.0,4.866666666666667,8.0,1.0,11.0,33
1.378,0.222,239.17,2.0,18.0,2.966666666666665,25.0,9.0,9.0,58
0.34,0.098,236.4,0.0,1.0,4.666666666666667,5.0,4.0,16.0,51
2.312,0.0,236.98,0.0,18.0,20.05,24.0,1.0,20.0,22
1.28,0.046,240.21,0.0,18.0,3.333333333333332,19.0,3.0,9.0,13
3.3529999999999998,0.314,240.0,2.0,18.0,20.05,4.0,8.0,0.0,11
0.176,0.062,242.35,0.0,0.0,2.933333333333333,9.0,6.0,11.0,37
0.394,0.232,245.48,1.0,0.0,5.566666666666666,26.0,12.0,0.0,37
1.55,0.22,239.46,2.0,18.0,5.833333333333332,21.0,7.0,15.0,51
0.226,0.0,247.87,0.0,0.0,3.7666666666666666,30.0,11.0,23.0,41
0.372,0.142,244.77,0.0,1.0,5.2,14.0,3.0,7.0,19
1.254,0.0,241.98,0.0,19.0,1.8999999999999986,23.0,8.0,8.0,45
1.182,0.0,238.29,0.0,18.0,1.6999999999999993,7.0,10.0,15.0,37
1.49,0.142,244.01,2.0,19.0,3.833333333333332,2.0,12.0,14.0,21
1.318,0.136,242.23,5.0,0.0,16.966666666666665,14.0,1.0,16.0,32
0.304,0.122,247.62,0.0,0.0,5.066666666666666,2.0,8.0,14.0,4
0.286,0.106,245.32,0.0,1.0,3.7666666666666666,7.0,8.0,23.0,34
0.4,0.22,244.63,0.0,0.0,6.666666666666667,23.0,12.0,7.0,19
1.684,0.372,243.5,0.0,0.0,20.05,29.0,12.0,8.0,54
0.32,0.092,243.14,0.0,0.0,5.333333333333333,27.0,2.0,6.0,18
2.498,0.254,239.71,0.0,18.0,20.05,17.0,6.0,20.0,43
0.49,0.204,240.61,0.0,0.0,8.166666666666666,21.0,1.0,1.0,47
0.216,0.112,241.46,1.0,0.0,2.6,26.0,6.0,16.0,16
1.478,0.056,242.0,0.0,19.0,5.633333333333333,24.0,10.0,17.0,8
0.904,0.2,239.78,0.0,0.0,15.066666666666666,25.0,9.0,15.0,15
3.3529999999999998,0.074,234.32,5.0,18.0,16.766666666666666,10.0,9.0,8.0,53
0.18,0.152,241.18,0.0,1.0,2.0,8.0,7.0,1.0,14
0.724,0.24,242.05,0.0,0.0,12.066666666666666,6.0,3.0,22.0,17
0.52,0.24,242.5,1.0,1.0,6.666666666666666,18.0,4.0,3.0,26
0.306,0.056,239.76,0.0,1.0,4.1,29.0,4.0,11.0,6
0.252,0.0,242.35,0.0,0.0,4.2,4.0,3.0,17.0,8
0.828,0.06,246.68,0.0,0.0,13.8,12.0,5.0,2.0,8
0.322,0.078,241.08,0.0,0.0,5.366666666666666,19.0,2.0,1.0,32
0.248,0.0,242.97,0.0,1.0,3.1333333333333337,3.0,6.0,8.0,22
0.254,0.092,243.9,0.0,0.0,4.233333333333333,16.0,6.0,19.0,42
1.296,0.1,243.18,1.0,18.0,2.6000000000000014,28.0,9.0,9.0,53
1.48,0.178,246.26,0.0,0.0,20.05,25.0,1.0,6.0,49
0.364,0.084,243.75,0.0,0.0,6.066666666666666,12.0,3.0,1.0,1
0.324,0.074,241.37,2.0,1.0,2.4000000000000004,9.0,3.0,15.0,25
0.188,0.0,240.97,0.0,0.0,3.1333333333333333,9.0,9.0,14.0,41
0.432,0.26,238.21,1.0,1.0,5.2,24.0,6.0,18.0,41
0.34,0.11,244.19,0.0,0.0,5.666666666666667,31.0,8.0,0.0,28
0.684,0.096,242.56,0.0,0.0,11.4,4.0,2.0,18.0,40
0.452,0.212,240.83,1.0,0.0,6.533333333333333,22.0,4.0,1.0,46
2.992,0.41300000000000003,242.78,5.0,1.0,20.05,18.0,11.0,19.0,47
0.31,0.114,239.82,0.0,0.0,5.166666666666667,4.0,11.0,20.0,43
0.4,0.0,244.78,0.0,0.0,6.666666666666667,12.0,6.0,0.0,29
0.422,0.198,238.88,0.0,0.0,7.033333333333333,3.0,2.0,13.0,45
0.252,0.0,242.2,0.0,0.0,4.2,30.0,10.0,5.0,30
0.206,0.098,240.13,0.0,0.0,3.433333333333333,7.0,12.0,8.0,5
0.228,0.0,245.39,0.0,1.0,2.8,11.0,5.0,23.0,58
0.388,0.152,244.23,2.0,0.0,4.466666666666667,15.0,11.0,5.0,17
0.078,0.0,237.69,0.0,1.0,0.30000000000000004,8.0,7.0,12.0,16
0.312,0.08,242.83,0.0,0.0,5.2,25.0,11.0,0.0,7
0.298,0.218,233.46,1.0,0.0,3.966666666666667,5.0,4.0,11.0,12
0.244,0.122,240.02,0.0,1.0,3.0666666666666664,29.0,6.0,4.0,29
1.378,0.0,238.43,0.0,19.0,3.966666666666665,6.0,11.0,11.0,55
2.214,0.0,236.44,0.0,17.0,19.9,14.0,1.0,9.0,8
1.544,0.078,239.72,0.0,18.0,7.733333333333334,1.0,12.0,16.0,12
0.402,0.0,247.16,0.0,0.0,6.7,1.0,4.0,7.0,15
0.538,0.214,238.87,1.0,0.0,7.966666666666667,24.0,3.0,18.0,47
1.924,0.0,239.29,0.0,18.0,14.06666666666667,17.0,4.0,16.0,27
1.542,0.288,239.95,2.0,17.0,6.699999999999999,24.0,12.0,10.0,50
0.354,0.134,244.64,0.0,0.0,5.9,14.0,2.0,3.0,5
0.79,0.056,245.2,0.0,0.0,13.166666666666666,2.0,9.0,17.0,21
2.138,0.128,239.7,2.0,18.0,15.633333333333333,19.0,9.0,6.0,54
1.482,0.0,239.54,0.0,17.0,7.699999999999999,21.0,1.0,8.0,48
1.108,0.18,239.92,0.0,1.0,17.466666666666665,5.0,10.0,20.0,33
3.3529999999999998,0.244,239.11,5.0,18.0,7.833333333333336,4.0,1.0,16.0,3
3.3529999999999998,0.0,234.4,0.0,17.0,20.05,20.0,3.0,19.0,55
0.87,0.11,239.76,0.0,1.0,13.5,26.0,4.0,11.0,30
0.218,0.088,241.86,0.0,1.0,2.6333333333333333,9.0,10.0,15.0,22
0.34,0.056,244.03,0.0,0.0,5.666666666666667,25.0,12.0,17.0,43
0.324,0.132,240.11,1.0,0.0,4.4,4.0,3.0,5.0,54
0.414,0.174,241.85,2.0,2.0,2.9000000000000004,8.0,10.0,18.0,52
1.35,0.048,239.69,1.0,17.0,4.5,18.0,11.0,12.0,2
0.226,0.0,245.0,0.0,0.0,3.7666666666666666,18.0,12.0,6.0,21
1.358,0.058,240.48,0.0,18.0,4.633333333333333,21.0,2.0,12.0,58
1.718,0.118,238.42,0.0,18.0,10.633333333333333,11.0,10.0,9.0,30
1.528,0.204,243.6,1.0,19.0,5.466666666666665,5.0,12.0,13.0,17
0.912,0.252,237.37,0.0,0.0,15.2,26.0,3.0,19.0,57
0.254,0.086,242.8,0.0,1.0,3.2333333333333334,20.0,6.0,6.0,49
2.394,0.0,241.28,0.0,18.0,20.05,3.0,11.0,7.0,11
0.618,0.214,243.49,1.0,0.0,9.3,11.0,1.0,5.0,7
0.492,0.182,239.46,2.0,0.0,6.199999999999999,11.0,8.0,5.0,16
0.424,0.088,241.15,4.0,0.0,3.0666666666666664,30.0,12.0,0.0,33
0.27,0.0,245.76,0.0,0.0,4.5,27.0,3.0,23.0,22
0.34,0.082,244.33,0.0,0.0,5.666666666666667,11.0,5.0,2.0,19
0.704,0.0,243.51,0.0,0.0,11.733333333333333,16.0,3.0,2.0,18
2.284,0.056,240.77,1.0,19.0,18.06666666666667,2.0,7.0,9.0,43
1.888,0.182,240.14,1.0,19.0,11.466666666666665,19.0,10.0,8.0,19
1.53,0.246,243.02,0.0,18.0,7.5,31.0,1.0,17.0,11
1.828,0.29,242.84,0.0,18.0,12.466666666666665,3.0,4.0,15.0,35
1.396,0.076,244.6,0.0,19.0,4.266666666666666,17.0,11.0,13.0,35
0.282,0.0,241.16,0.0,1.0,3.7,3.0,5.0,9.0,13
0.356,0.134,248.75,0.0,0.0,5.933333333333334,14.0,12.0,14.0,59
0.428,0.186,240.58,0.0,1.0,6.133333333333334,5.0,9.0,20.0,20
1.362,0.054,239.63,0.0,18.0,4.699999999999999,15.0,4.0,10.0,28
0.134,0.0,234.33,0.0,0.0,2.2333333333333334,8.0,2.0,19.0,42
2.872,0.162,240.67,1.0,17.0,20.05,3.0,11.0,22.0,22
0.99,0.0,246.55,0.0,1.0,15.5,16.0,12.0,11.0,11
0.34,0.1,241.55,0.0,1.0,4.666666666666667,23.0,2.0,18.0,4
2.572,0.092,236.48,0.0,0.0,20.05,12.0,6.0,18.0,58
0.254,0.126,242.7,0.0,1.0,3.2333333333333334,13.0,8.0,7.0,44
0.328,0.092,242.08,0.0,0.0,5.466666666666667,13.0,10.0,12.0,57
1.556,0.0,236.99,1.0,17.0,7.933333333333334,29.0,3.0,19.0,21
0.35,0.15,244.09,2.0,0.0,3.833333333333333,12.0,1.0,0.0,5
0.224,0.0,241.65,0.0,0.0,3.7333333333333334,11.0,10.0,5.0,30
0.21,0.098,237.27,0.0,0.0,3.5,26.0,4.0,6.0,23
1.206,0.102,233.66,0.0,16.0,4.100000000000001,8.0,9.0,13.0,36
0.322,0.252,240.85,1.0,1.0,3.3666666666666663,16.0,7.0,3.0,48
1.496,0.066,233.14999999999998,0.0,16.0,8.933333333333334,6.0,6.0,7.0,21
1.312,0.0,243.15,0.0,18.0,3.866666666666667,2.0,10.0,12.0,13
0.294,0.0,244.55,1.0,1.0,2.9000000000000004,30.0,7.0,19.0,10
2.256,0.0,240.98,0.0,0.0,4.600000000000001,7.0,3.0,9.0,3
2.94,0.41300000000000003,237.59,1.0,0.0,20.05,22.0,1.0,19.0,41
0.312,0.096,245.78,0.0,1.0,4.2,11.0,6.0,14.0,44
1.368,0.052,245.52,0.0,19.0,3.8000000000000007,25.0,2.0,14.0,37
1.394,0.0,242.37,0.0,19.0,4.233333333333334,28.0,11.0,8.0,33
0.258,0.0,244.4,0.0,1.0,3.3,23.0,4.0,15.0,29
2.318,0.062,240.3,0.0,17.0,20.05,28.0,11.0,21.0,57
0.416,0.232,240.88,1.0,1.0,4.933333333333334,28.0,4.0,0.0,59
1.536,0.196,246.68,0.0,1.0,20.05,31.0,10.0,1.0,56
2.74,0.22,239.1,1.0,18.0,20.05,20.0,11.0,8.0,4
1.554,0.0,239.72,0.0,18.0,7.899999999999999,31.0,10.0,18.0,22
0.216,0.064,240.41,0.0,1.0,2.6,20.0,7.0,18.0,54
0.334,0.092,240.53,1.0,1.0,3.5666666666666664,5.0,7.0,1.0,4
0.142,0.0,239.81,0.0,0.0,2.3666666666666667,24.0,6.0,13.0,3
0.322,0.0,242.18,0.0,1.0,4.366666666666666,10.0,5.0,2.0,29
1.366,0.064,234.72,0.0,17.0,5.766666666666666,10.0,8.0,8.0,53
1.828,0.286,242.91,1.0,0.0,20.05,24.0,3.0,20.0,24
0.254,0.074,238.83,2.0,0.0,2.2333333333333334,9.0,8.0,14.0,53
1.692,0.372,238.58,0.0,1.0,20.05,23.0,9.0,20.0,19
0.242,0.106,239.97,2.0,1.0,1.0333333333333332,8.0,4.0,0.0,18
2.588,0.14,237.59,5.0,1.0,10.133333333333333,25.0,5.0,16.0,35
0.416,0.21,239.7,1.0,0.0,5.933333333333334,20.0,5.0,5.0,39
1.432,0.11,242.71,0.0,19.0,4.866666666666667,15.0,3.0,2.0,56
1.488,0.0,243.52,0.0,0.0,20.05,27.0,9.0,22.0,22
0.394,0.19,242.82,1.0,1.0,4.566666666666666,2.0,6.0,4.0,21
2.018,0.09,246.76,0.0,0.0,20.05,27.0,12.0,16.0,46
0.328,0.086,242.83,1.0,1.0,3.466666666666667,18.0,10.0,3.0,0
0.94,0.14,238.82,0.0,0.0,15.666666666666666,11.0,9.0,17.0,28
0.548,0.2,241.5,0.0,0.0,9.133333333333333,21.0,11.0,6.0,39
0.158,0.0,242.61,0.0,1.0,1.6333333333333333,8.0,5.0,8.0,34
0.352,0.206,246.54,0.0,0.0,5.866666666666666,1.0,7.0,6.0,51
0.166,0.0,240.91,0.0,1.0,1.7666666666666666,9.0,3.0,0.0,45
1.376,0.0,242.36,0.0,18.0,3.9333333333333336,9.0,12.0,3.0,57
1.316,0.0,242.19,0.0,19.0,2.9333333333333336,24.0,11.0,10.0,2
0.758,0.174,241.55,0.0,12.0,0.6333333333333329,8.0,5.0,17.0,17
1.344,0.104,236.13,1.0,17.0,4.399999999999999,15.0,5.0,19.0,15
0.458,0.056,245.68,0.0,0.0,7.633333333333334,24.0,12.0,22.0,23
0.598,0.248,244.67,2.0,0.0,7.966666666666667,13.0,12.0,15.0,37
0.318,0.222,242.37,1.0,1.0,3.3,28.0,7.0,2.0,16
0.998,0.186,241.96,0.0,0.0,16.633333333333333,5.0,8.0,0.0,36
0.224,0.0,245.92,0.0,0.0,3.7333333333333334,22.0,11.0,2.0,32
0.608,0.108,241.32,1.0,1.0,8.133333333333333,15.0,6.0,22.0,35
1.42,0.06,241.28,0.0,18.0,5.666666666666668,17.0,5.0,16.0,0
0.394,0.214,243.75,1.0,1.0,4.566666666666666,24.0,4.0,7.0,31
0.252,0.104,239.72,2.0,1.0,1.2000000000000002,24.0,7.0,14.0,22
